SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
1259	NegaMaluca.3.2.4	3	NegaMaluca	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1260	NegaMaluca.3.2.5	3	NegaMaluca	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1261	BGM-0945.3.2.1	3	BGM-0945	2	1	Remover	Ram0	7/20/2021	20	7	jul	2021	2	NA	NA	NA	1	NA	NA	161	161	161	3	0	0
1262	BGM-0945.3.2.2	3	BGM-0945	2	2	Remover	Ram0	7/20/2021	20	7	jul	2021	2	NA	NA	NA	1	NA	NA	161	161	161	3	0	0
1263	BGM-0945.3.2.3	3	BGM-0945	2	3	Remover	Ram0	9/30/2021	30	9	set	2021	0	NA	NA	NA	0	NA	NA	233	233	233	1	0	0
1264	BGM-0945.3.2.4	3	BGM-0945	2	4	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1265	BGM-0945.3.2.5	3	BGM-0945	2	5	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1266	BRS-Caipira.3.2.1	3	BRS-Caipira	2	1	Ok	Ram0	11/9/2021	9	11	nov	2021	0	150	150	NA	0	NA	NA	273	273	273	1	0	0
1267	BRS-Caipira.3.2.2	3	BRS-Caipira	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	3	NA	NA	NA	0	0	NA	120	120	120	4	0	0
1268	BRS-Caipira.3.2.3	3	BRS-Caipira	2	3	Ok	Ram0	7/20/2021	20	7	jul	2021	3	160	220	NA	0	0	NA	161	161	161	4	0	0
1269	BRS-Caipira.3.2.4	3	BRS-Caipira	2	4	Ok	Ram0	6/9/2021	9	6	jun	2021	4	100	220	NA	0	0	NA	120	120	120	5	0	0
1270	BRS-Caipira.3.2.5	3	BRS-Caipira	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	3	NA	NA	NA	1	NA	NA	120	120	120	4	0	0
1271	Cigana.3.2.1	3	Cigana	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	6	NA	NA	NA	1	NA	NA	161	161	161	7	0	0
1272	Cigana.3.2.2	3	Cigana	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	6	140	255	NA	0	0	NA	120	120	120	8	0	0
1273	Cigana.3.2.3	3	Cigana	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	6	130	255	NA	0	0	NA	120	120	120	7	0	0
1274	Cigana.3.2.4	3	Cigana	2	4	Ok	Ram0	6/9/2021	9	6	jun	2021	6	140	240	NA	0	0	NA	120	120	120	8	0	0
1275	Cigana.3.2.5	3	Cigana	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	6	NA	NA	NA	1	NA	NA	120	120	120	7	0	0
1276	2011-34-69.3.2.1	3	2011-34-69	2	1	Ok	Ram0	8/31/2021	31	8	ago	2021	5	NA	NA	NA	0	0	NA	203	203	203	6	0	0
1277	2011-34-69.3.2.2	3	2011-34-69	2	2	Ok	Ram0	11/9/2021	9	11	nov	2021	2	NA	NA	NA	1	NA	NA	273	273	273	3	0	0
1278	2011-34-69.3.2.3	3	2011-34-69	2	3	Ok	Ram0	9/30/2021	30	9	set	2021	1	150	175	NA	0	NA	NA	233	233	233	2	0	0
1279	2011-34-69.3.2.4	3	2011-34-69	2	4	Ok	Ram0	9/30/2021	30	9	set	2021	2	NA	NA	NA	0	NA	NA	233	233	233	3	0	0
1280	2011-34-69.3.2.5	3	2011-34-69	2	5	Ok	Ram0	8/31/2021	31	8	ago	2021	4	220	300	NA	1	NA	NA	203	203	203	5	0	0
1281	BRS-Mulatinha.3.2.1	3	BRS-Mulatinha	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	4	NA	NA	NA	0	0	NA	161	161	161	5	0	0
1282	BRS-Mulatinha.3.2.2	3	BRS-Mulatinha	2	2	Ok	Ram0	8/31/2021	31	8	ago	2021	2	NA	NA	NA	0	0	NA	203	203	203	3	0	0
1283	BRS-Mulatinha.3.2.3	3	BRS-Mulatinha	2	3	Ok	Ram0	11/9/2021	9	11	nov	2021	2	255	330	NA	0	NA	NA	273	273	273	4	0	0
1284	BRS-Mulatinha.3.2.4	3	BRS-Mulatinha	2	4	Ok	Ram0	8/31/2021	31	8	ago	2021	3	220	255	NA	0	0	NA	203	203	203	4	0	0
1285	BRS-Mulatinha.3.2.5	3	BRS-Mulatinha	2	5	Ok	Ram0	8/31/2021	31	8	ago	2021	3	205	280	NA	0	0	NA	203	203	203	4	0	0
1286	BGM-0630.3.2.1	3	BGM-0630	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	3	NA	NA	NA	0	0	NA	161	161	161	4	0	0
1287	BGM-0630.3.2.2	3	BGM-0630	2	2	Ok	Ram0	8/5/2021	5	8	ago	2021	3	NA	NA	NA	1	NA	NA	177	177	177	4	1	0
1288	BGM-0630.3.2.3	3	BGM-0630	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1289	BGM-0630.3.2.4	3	BGM-0630	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1290	BGM-0630.3.2.5	3	BGM-0630	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1291	BGM-0195.3.2.1	3	BGM-0195	2	1	Remover	Ram0	6/9/2021	9	6	jun	2021	2	NA	NA	NA	0	0	NA	120	120	120	3	0	0
1292	BGM-0195.3.2.2	3	BGM-0195	2	2	Remover	Ram0	6/9/2021	9	6	jun	2021	2	NA	NA	NA	1	NA	NA	120	120	120	3	0	0
1293	BGM-0195.3.2.3	3	BGM-0195	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1294	BGM-0195.3.2.4	3	BGM-0195	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1295	BGM-0195.3.2.5	3	BGM-0195	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1296	BRS-Verdinha.3.2.1	3	BRS-Verdinha	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	5	140	255	NA	1	NA	NA	161	161	161	6	0	0
1297	BRS-Verdinha.3.2.2	3	BRS-Verdinha	2	2	Ok	Ram0	7/20/2021	20	7	jul	2021	4	150	235	NA	1	NA	NA	161	161	161	5	0	0
1298	BRS-Verdinha.3.2.3	3	BRS-Verdinha	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	6	130	255	NA	0	0	NA	141	141	141	7	1	0
1299	BRS-Verdinha.3.2.4	3	BRS-Verdinha	2	4	Ok	Ram0	6/9/2021	9	6	jun	2021	5	NA	NA	NA	0	0	NA	120	120	120	6	2	4
1300	BRS-Verdinha.3.2.5	3	BRS-Verdinha	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	4	NA	NA	NA	0	0	NA	120	120	120	6	0	0
1301	BRS-GemadeOvo.3.2.1	3	BRS-GemadeOvo	2	1	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1302	BRS-GemadeOvo.3.2.2	3	BRS-GemadeOvo	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	5	NA	NA	NA	0	0	NA	120	120	120	6	4	0
1303	BRS-GemadeOvo.3.2.3	3	BRS-GemadeOvo	2	3	Ok	Ram0	8/5/2021	5	8	ago	2021	3	140	185	NA	1	NA	NA	177	177	177	4	0	0
1304	BRS-GemadeOvo.3.2.4	3	BRS-GemadeOvo	2	4	Ok	Ram0	7/20/2021	20	7	jul	2021	5	140	240	NA	1	NA	NA	161	161	161	6	0	0
1305	BRS-GemadeOvo.3.2.5	3	BRS-GemadeOvo	2	5	Ok	Ram0	8/5/2021	5	8	ago	2021	3	170	255	NA	1	NA	NA	177	177	177	4	0	0
1306	BGM-0590.3.2.1	3	BGM-0590	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	6	145	250	NA	1	NA	NA	120	120	120	8	0	0
1307	BGM-0590.3.2.2	3	BGM-0590	2	2	Ok	Ram0	8/31/2021	31	8	ago	2021	4	155	220	NA	0	0	NA	203	203	203	5	0	0
1308	BGM-0590.3.2.3	3	BGM-0590	2	3	Ok	Ram0	8/31/2021	31	8	ago	2021	2	140	180	NA	0	0	NA	203	203	203	4	0	0
1309	BGM-0590.3.2.4	3	BGM-0590	2	4	Ok	Ram0	7/20/2021	20	7	jul	2021	3	170	215	NA	1	NA	NA	161	161	161	5	0	0
1310	BGM-0590.3.2.5	3	BGM-0590	2	5	Ok	Ram0	8/5/2021	5	8	ago	2021	0	100	100	NA	0	0	NA	177	177	177	1	0	0
1311	BGM-1760.3.2.1	3	BGM-1760	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	6	NA	NA	NA	1	NA	NA	120	120	120	7	0	0
1312	BGM-1760.3.2.2	3	BGM-1760	2	2	Ok	Ram0	3/13/2021	13	3	mar	2021	3	115	200	NA	1	NA	NA	32	32	32	4	2	0
1313	BGM-1760.3.2.3	3	BGM-1760	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	3	50	135	NA	1	NA	NA	120	120	120	4	0	0
1314	BGM-1760.3.2.4	3	BGM-1760	2	4	Ok	Ram0	4/3/2021	3	4	abr	2021	4	NA	NA	NA	1	1	NA	53	53	53	5	2	0
1315	BGM-1760.3.2.5	3	BGM-1760	2	5	Ok	Ram0	4/3/2021	3	4	abr	2021	6	NA	NA	NA	1	NA	NA	53	53	53	7	3	0
1316	BGM-1118.3.2.1	3	BGM-1118	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	5	NA	NA	NA	0	0	NA	120	120	120	6	0	0
1317	BGM-1118.3.2.2	3	BGM-1118	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	6	NA	NA	NA	1	NA	NA	120	120	120	7	0	0
1318	BGM-1118.3.2.3	3	BGM-1118	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	5	105	205	NA	1	NA	NA	120	120	120	6	2	5
1319	BGM-1118.3.2.4	3	BGM-1118	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1320	BGM-1118.3.2.5	3	BGM-1118	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1321	BGM-1128.3.2.1	3	BGM-1128	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	5	65	205	NA	1	0	NA	120	120	120	6	5	3
1322	BGM-1128.3.2.2	3	BGM-1128	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	2	2
1323	BGM-1128.3.2.3	3	BGM-1128	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	1	3
1324	BGM-1128.3.2.4	3	BGM-1128	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1325	BGM-1128.3.2.5	3	BGM-1128	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1326	BGM-1511.3.2.1	3	BGM-1511	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	0	65	65	NA	1	NA	NA	120	120	120	1	1	3
1327	BGM-1511.3.2.2	3	BGM-1511	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	4	NA	NA	NA	1	1	NA	120	120	120	5	9	12
1328	BGM-1511.3.2.3	3	BGM-1511	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	2	NA	NA	NA	1	NA	NA	120	120	120	3	1	2
1329	BGM-1511.3.2.4	3	BGM-1511	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1330	BGM-1511.3.2.5	3	BGM-1511	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1331	BRS-Formosa.3.2.1	3	BRS-Formosa	2	1	Ok	Ram0	8/31/2021	31	8	ago	2021	2	NA	NA	NA	1	NA	NA	203	203	203	3	0	0
1332	BRS-Formosa.3.2.2	3	BRS-Formosa	2	2	Ok	Ram0	8/5/2021	5	8	ago	2021	2	160	185	NA	1	NA	NA	177	177	177	3	0	0
1333	BRS-Formosa.3.2.3	3	BRS-Formosa	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1334	BRS-Formosa.3.2.4	3	BRS-Formosa	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1335	BRS-Formosa.3.2.5	3	BRS-Formosa	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1336	BGM-1722.3.2.1	3	BGM-1722	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	2	NA	NA	NA	1	NA	NA	120	120	120	3	0	0
1337	BGM-1722.3.2.2	3	BGM-1722	2	2	Ok	Ram0	8/5/2021	5	8	ago	2021	3	NA	NA	NA	1	NA	NA	177	177	177	4	3	5
1338	BGM-1722.3.2.3	3	BGM-1722	2	3	Ok	Ram0	8/5/2021	5	8	ago	2021	1	110	155	NA	1	NA	NA	177	177	177	2	0	0
1339	BGM-1722.3.2.4	3	BGM-1722	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	2	100	180	NA	1	NA	NA	141	141	141	3	0	0
1340	BGM-1722.3.2.5	3	BGM-1722	2	5	Ok	Ram0	8/31/2021	31	8	ago	2021	0	NA	NA	NA	1	NA	NA	203	203	203	1	0	0
1341	VassouraPreta.3.2.1	3	VassouraPreta	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	4	NA	NA	NA	1	NA	NA	161	161	161	6	0	0
1342	VassouraPreta.3.2.2	3	VassouraPreta	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	4	130	205	NA	1	NA	NA	120	120	120	6	0	0
1343	VassouraPreta.3.2.3	3	VassouraPreta	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	3	105	210	NA	0	0	NA	141	141	141	5	0	0
1344	VassouraPreta.3.2.4	3	VassouraPreta	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	4	120	210	NA	1	NA	NA	141	141	141	5	0	0
1345	VassouraPreta.3.2.5	3	VassouraPreta	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	3	105	190	NA	1	NA	NA	141	141	141	4	0	0
1346	BRS-Tapioqueira.3.2.1	3	BRS-Tapioqueira	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	3	115	240	NA	0	0	NA	120	120	120	4	0	0
1347	BRS-Tapioqueira.3.2.2	3	BRS-Tapioqueira	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1348	BRS-Tapioqueira.3.2.3	3	BRS-Tapioqueira	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	3	110	210	NA	1	NA	NA	120	120	120	4	0	0
1349	BRS-Tapioqueira.3.2.4	3	BRS-Tapioqueira	2	4	Ok	Ram0	6/9/2021	9	6	jun	2021	3	NA	NA	NA	0	0	NA	120	120	120	4	0	0
1350	BRS-Tapioqueira.3.2.5	3	BRS-Tapioqueira	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	6	NA	NA	NA	0	0	NA	120	120	120	7	0	0
1351	BGM-0707.3.2.1	3	BGM-0707	2	1	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	1	NA	NA	141	141	141	2	0	0
1352	BGM-0707.3.2.2	3	BGM-0707	2	2	Ok	Ram0	7/20/2021	20	7	jul	2021	0	NA	NA	NA	1	NA	NA	161	161	161	1	0	0
1353	BGM-0707.3.2.3	3	BGM-0707	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1354	BGM-0707.3.2.4	3	BGM-0707	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1355	BGM-0707.3.2.5	3	BGM-0707	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	0	NA	NA	NA	1	NA	NA	120	120	120	1	0	0
1356	Salangor.3.2.1	3	Salangor	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	3	NA	NA	NA	0	0	NA	161	161	161	4	0	0
1357	Salangor.3.2.2	3	Salangor	2	2	Ok	Ram0	9/1/2021	1	9	set	2021	1	120	170	NA	0	0	NA	204	204	204	2	0	0
1358	Salangor.3.2.3	3	Salangor	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	450	5	0	0
1359	Salangor.3.2.4	3	Salangor	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	4	NA	NA	NA	0	0	NA	141	141	141	5	0	0
1360	Salangor.3.2.5	3	Salangor	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	4	NA	NA	NA	0	0	NA	120	120	120	5	4	2
1361	BRS-PotiBranca.3.2.1	3	BRS-PotiBranca	2	1	Remover	Ram0	1/26/2022	26	1	jan	2022	0	NA	NA	NA	0	NA	NA	351	351	351	2	0	0
1362	BRS-PotiBranca.3.2.2	3	BRS-PotiBranca	2	2	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1363	BRS-PotiBranca.3.2.3	3	BRS-PotiBranca	2	3	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1364	BRS-PotiBranca.3.2.4	3	BRS-PotiBranca	2	4	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1365	BRS-PotiBranca.3.2.5	3	BRS-PotiBranca	2	5	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1366	BRS-Kiriris.3.2.1	3	BRS-Kiriris	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	6	60	120	NA	1	NA	NA	120	120	120	8	0	0
1367	BRS-Kiriris.3.2.2	3	BRS-Kiriris	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	6	NA	NA	NA	1	NA	NA	120	120	120	8	0	0
1368	BRS-Kiriris.3.2.3	3	BRS-Kiriris	2	3	Ok	Ram0	6/26/2021	26	6	jun	2021	4	120	255	NA	1	NA	NA	137	137	137	6	1	2
1369	BRS-Kiriris.3.2.4	3	BRS-Kiriris	2	4	Ok	Ram0	6/9/2021	9	6	jun	2021	6	180	255	NA	1	NA	NA	120	120	120	7	0	0
1370	BRS-Kiriris.3.2.5	3	BRS-Kiriris	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1371	BRS-NovoHorizonte.3.2.1	3	BRS-NovoHorizonte	2	1	Ok	Ram0	6/30/2021	30	6	jun	2021	5	160	255	NA	1	NA	NA	141	141	141	6	0	0
1372	BRS-NovoHorizonte.3.2.2	3	BRS-NovoHorizonte	2	2	Ok	Ram0	8/5/2021	5	8	ago	2021	4	285	255	NA	0	0	NA	177	177	177	5	0	0
1373	BRS-NovoHorizonte.3.2.3	3	BRS-NovoHorizonte	2	3	Ok	Ram0	8/5/2021	5	8	ago	2021	5	185	205	NA	1	2	4	177	177	177	6	2	4
1374	BRS-NovoHorizonte.3.2.4	3	BRS-NovoHorizonte	2	4	Ok	Ram0	8/5/2021	5	8	ago	2021	2	190	230	NA	1	NA	NA	177	177	177	3	0	0
1375	BRS-NovoHorizonte.3.2.5	3	BRS-NovoHorizonte	2	5	Ok	Ram0	8/31/2021	31	8	ago	2021	1	NA	NA	NA	0	0	NA	203	203	203	2	0	0
1376	2011-34-41.3.2.1	3	2011-34-41	2	1	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1377	2011-34-41.3.2.2	3	2011-34-41	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1378	2011-34-41.3.2.3	3	2011-34-41	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1379	2011-34-41.3.2.4	3	2011-34-41	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1380	2011-34-41.3.2.5	3	2011-34-41	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1381	Eucalipto.3.2.1	3	Eucalipto	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	2	NA	NA	NA	0	0	NA	161	161	161	3	0	0
1382	Eucalipto.3.2.2	3	Eucalipto	2	2	Ok	Ram0	9/30/2021	30	9	set	2021	0	NA	NA	NA	0	NA	NA	233	233	233	1	0	0
1383	Eucalipto.3.2.3	3	Eucalipto	2	3	Ok	Ram0	9/1/2021	1	9	set	2021	3	140	190	NA	1	NA	NA	204	204	204	4	0	0
1384	Eucalipto.3.2.4	3	Eucalipto	2	4	Ok	Ram0	8/31/2021	31	8	ago	2021	3	NA	NA	NA	0	0	NA	203	203	203	4	0	0
1385	Eucalipto.3.2.5	3	Eucalipto	2	5	Ok	Ram0	8/31/2021	31	8	ago	2021	5	190	255	NA	0	0	NA	203	203	203	6	0	0
1386	Corrente.3.2.1	3	Corrente	2	1	Ok	Ram0	8/5/2021	5	8	ago	2021	6	NA	NA	NA	0	0	NA	177	177	177	7	0	0
1387	Corrente.3.2.2	3	Corrente	2	2	Ok	Ram0	8/5/2021	5	8	ago	2021	4	NA	NA	NA	0	0	NA	177	177	177	6	0	0
1388	Corrente.3.2.3	3	Corrente	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	4	205	305	NA	1	NA	NA	141	141	141	5	0	0
1389	Corrente.3.2.4	3	Corrente	2	4	Ok	Ram0	8/5/2021	5	8	ago	2021	4	220	300	NA	0	0	NA	177	177	177	5	0	0
1390	Corrente.3.2.5	3	Corrente	2	5	Ok	Ram0	7/20/2021	20	7	jul	2021	5	170	300	NA	0	0	NA	161	161	161	6	0	0
1391	BGM-0935.3.2.1	3	BGM-0935	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	3	95	260	NA	1	NA	NA	120	120	120	4	0	0
1392	BGM-0935.3.2.2	3	BGM-0935	2	2	Ok	Ram0	5/5/2021	5	5	mai	2021	3	85	250	NA	1	NA	NA	85	85	85	4	0	0
1393	BGM-0935.3.2.3	3	BGM-0935	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	2	80	180	NA	1	NA	NA	120	120	120	3	0	0
1394	BGM-0935.3.2.4	3	BGM-0935	2	4	Ok	Ram0	5/5/2021	5	5	mai	2021	3	65	200	NA	1	NA	NA	85	85	85	4	0	0
1395	BGM-0935.3.2.5	3	BGM-0935	2	5	Ok	Ram0	5/17/2021	17	5	mai	2021	5	NA	NA	NA	1	NA	NA	97	97	97	6	0	0
1396	2011-34-45.3.2.1	3	2011-34-45	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	4	NA	NA	NA	0	0	NA	161	161	161	6	0	0
1397	2011-34-45.3.2.2	3	2011-34-45	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1398	2011-34-45.3.2.3	3	2011-34-45	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	4	NA	NA	NA	0	0	NA	120	120	120	5	1	0
1399	2011-34-45.3.2.4	3	2011-34-45	2	4	Ok	Ram0	11/9/2021	9	11	nov	2021	2	NA	NA	NA	0	NA	NA	273	273	273	3	0	0
1400	2011-34-45.3.2.5	3	2011-34-45	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	6	85	230	NA	0	0	NA	120	120	120	7	0	0
1401	BRSCS-01.3.2.1	3	BRSCS-01	2	1	Ok	Ram0	8/5/2021	5	8	ago	2021	2	NA	NA	NA	1	NA	NA	177	177	177	3	0	0
1402	BRSCS-01.3.2.2	3	BRSCS-01	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	2	NA	NA	NA	1	1	3	120	120	120	3	2	6
1403	BRSCS-01.3.2.3	3	BRSCS-01	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	2	NA	NA	NA	1	NA	NA	141	141	141	3	0	0
1404	BRSCS-01.3.2.4	3	BRSCS-01	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1405	BRSCS-01.3.2.5	3	BRSCS-01	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1406	BGM-0598.3.2.1	3	BGM-0598	2	1	Ok	Ram0	6/9/2021	9	6	jun	2021	4	NA	NA	NA	0	0	NA	120	120	120	5	0	0
1407	BGM-0598.3.2.2	3	BGM-0598	2	2	Ok	Ram0	6/9/2021	9	6	jun	2021	4	NA	NA	NA	0	0	NA	120	120	120	5	0	0
1408	BGM-0598.3.2.3	3	BGM-0598	2	3	Ok	Ram0	6/9/2021	9	6	jun	2021	5	130	250	NA	0	0	NA	120	120	120	6	0	0
1409	BGM-0598.3.2.4	3	BGM-0598	2	4	Ok	Ram0	8/5/2021	5	8	ago	2021	4	NA	NA	NA	0	0	NA	177	177	177	5	0	0
1410	BGM-0598.3.2.5	3	BGM-0598	2	5	Ok	Ram0	6/9/2021	9	6	jun	2021	5	110	200	NA	0	0	NA	120	120	120	6	1	2
1411	BRS-Dourada.3.2.1	3	BRS-Dourada	2	1	Ok	Ram0	8/5/2021	5	8	ago	2021	1	NA	NA	NA	1	NA	NA	177	177	177	2	0	0
1412	BRS-Dourada.3.2.2	3	BRS-Dourada	2	2	Ok	Ram0	8/5/2021	5	8	ago	2021	3	130	195	NA	1	NA	NA	177	177	177	4	0	0
1413	BRS-Dourada.3.2.3	3	BRS-Dourada	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1414	BRS-Dourada.3.2.4	3	BRS-Dourada	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1415	BRS-Dourada.3.2.5	3	BRS-Dourada	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
1416	Equador72.3.2.1	3	Equador72	2	1	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
