Dataplantio	Epoca	ano	mes	dia	Ndia	Quinzena	T.max	t.min	Prec.	Tmed	Tbase	ADD	ADDTot	Prec.Ac	Estacao
15/05/2021	4	2021	out	16	155	Q11	30.8	22.4	0	25.28	13	12.28	1465.734	397.9	Primavera
15/05/2021	4	2021	out	17	156	Q11	31.3	20.6	0	24.84	13	11.84	1477.574	397.9	Primavera
15/05/2021	4	2021	out	18	157	Q11	32	20.7	0	25.58	13	12.58	1490.154	397.9	Primavera
15/05/2021	4	2021	out	19	158	Q11	32.1	21.2	0	25.92	13	12.92	1503.074	397.9	Primavera
15/05/2021	4	2021	out	20	159	Q11	32.1	22.4	0	26.22	13	13.22	1516.294	397.9	Primavera
15/05/2021	4	2021	out	21	160	Q11	33.9	23.4	0	25.94	13	12.94	1529.234	397.9	Primavera
15/05/2021	4	2021	out	22	161	Q11	30.8	22.6	0	25.16	13	12.16	1541.394	397.9	Primavera
15/05/2021	4	2021	out	23	162	Q11	29.5	23.5	0.7	25.38	13	12.38	1553.774	398.6	Primavera
15/05/2021	4	2021	out	24	163	Q11	31.4	23.4	5.5	25.58	13	12.58	1566.354	404.1	Primavera
15/05/2021	4	2021	out	25	164	Q11	31	23.8	0	24.92	13	11.92	1578.274	404.1	Primavera
15/05/2021	4	2021	out	26	165	Q11	30.4	21.2	7.6	24.2	13	11.2	1589.474	411.7	Primavera
15/05/2021	4	2021	out	27	166	Q11	27	21.4	4.4	23.32	13	10.32	1599.794	416.1	Primavera
15/05/2021	4	2021	out	28	167	Q11	27.2	21.6	7.5	23.36	13	10.36	1610.154	423.6	Primavera
15/05/2021	4	2021	out	29	168	Q11	28.5	21.2	19.8	22.66	13	9.66	1619.814	443.4	Primavera
15/05/2021	4	2021	out	30	169	Q11	28	20.1	2.4	22.94	13	9.94	1629.754	445.8	Primavera
15/05/2021	4	2021	out	31	170	Q11	30.3	20.6	1.3	24.46	13	11.46	1641.214	447.1	Primavera
15/05/2021	4	2021	nov	1	171	Q12	31.5	21.1	0	25.14	13	12.14	1653.354	447.1	Primavera
15/05/2021	4	2021	nov	2	172	Q12	33	23	0	26.82	13	13.82	1667.174	447.1	Primavera
15/05/2021	4	2021	nov	3	173	Q12	28.7	21.6	48	25.1	13	12.1	1679.274	495.1	Primavera
15/05/2021	4	2021	nov	4	174	Q12	30.9	23.8	2.4	25.78	13	12.78	1692.054	497.5	Primavera
15/05/2021	4	2021	nov	5	175	Q12	31.3	21.2	90	23.94	13	10.94	1702.994	587.5	Primavera
15/05/2021	4	2021	nov	6	176	Q12	28.6	23.2	33	24.48	13	11.48	1714.474	620.5	Primavera
15/05/2021	4	2021	nov	7	177	Q12	30.1	22.4	33.2	25.7	13	12.7	1727.174	653.7	Primavera
15/05/2021	4	2021	nov	8	178	Q12	29.7	22.6	0.7	24.74	13	11.74	1738.914	654.4	Primavera
15/05/2021	4	2021	nov	9	179	Q12	31.9	23	0	25.9	13	12.9	1751.814	654.4	Primavera
15/05/2021	4	2021	nov	10	180	Q12	31	22.2	0	25.24	13	12.24	1764.054	654.4	Primavera
15/05/2021	4	2021	nov	11	181	Q12	31.3	22.2	0	25.5	13	12.5	1776.554	654.4	Primavera
15/05/2021	4	2021	nov	12	182	Q12	31.5	22	0	25.74	13	12.74	1789.294	654.4	Primavera
15/05/2021	4	2021	nov	13	183	Q12	29.2	22.2	0	24.68	13	11.68	1800.974	654.4	Primavera
15/05/2021	4	2021	nov	14	184	Q12	24.8	20.9	0	22.3	13	9.3	1810.274	654.4	Primavera
15/05/2021	4	2021	nov	15	185	Q12	23.9	20.9	4.6	22.22	13	9.22	1819.494	659	Primavera
15/05/2021	4	2021	nov	16	186	Q13	23.4	21	27.1	21.94	13	8.94	1828.434	686.1	Primavera
15/05/2021	4	2021	nov	17	187	Q13	28.9	20.9	3.9	24.34	13	11.34	1839.774	690	Primavera
15/05/2021	4	2021	nov	18	188	Q13	29.8	22.6	1.2	24.92	13	11.92	1851.694	691.2	Primavera
15/05/2021	4	2021	nov	19	189	Q13	32	21.1	0	26.1	13	13.1	1864.794	691.2	Primavera
15/05/2021	4	2021	nov	20	190	Q13	31.9	22.4	0	25.8	13	12.8	1877.594	691.2	Primavera
15/05/2021	4	2021	nov	21	191	Q13	32.5	22	0	26.3	13	13.3	1890.894	691.2	Primavera
15/05/2021	4	2021	nov	22	192	Q13	31.3	23.7	0	25.42	13	12.42	1903.314	691.2	Primavera
15/05/2021	4	2021	nov	23	193	Q13	29	23	0	24.84	13	11.84	1915.154	691.2	Primavera
15/05/2021	4	2021	nov	24	194	Q13	28.5	22.6	1.1	24.56	13	11.56	1926.714	692.3	Primavera
15/05/2021	4	2021	nov	25	195	Q13	29.9	23.3	0	25.32	13	12.32	1939.034	692.3	Primavera
15/05/2021	4	2021	nov	26	196	Q13	29.4	21.2	0	24.28	13	11.28	1950.314	692.3	Primavera
15/05/2021	4	2021	nov	27	197	Q13	31.6	20.6	0	25.64	13	12.64	1962.954	692.3	Primavera
15/05/2021	4	2021	nov	28	198	Q13	25.6	22.5	22.3	23.78	13	10.78	1973.734	714.6	Primavera
15/05/2021	4	2021	nov	29	199	Q13	30.7	23.3	0	25.1	13	12.1	1985.834	714.6	Primavera
15/05/2021	4	2021	nov	30	200	Q13	30	23.4	1.6	25.12	13	12.12	1997.954	716.2	Primavera
15/05/2021	4	2021	dez	1	201	Q14	31.2	23.4	4.8	26.16	13	13.16	2011.114	721	Verao
15/05/2021	4	2021	dez	2	202	Q14	30.1	23.5	0	25.96	13	12.96	2024.074	721	Verao
15/05/2021	4	2021	dez	3	203	Q14	30.1	25.3	0	26.16	13	13.16	2037.234	721	Verao
15/05/2021	4	2021	dez	4	204	Q14	28.7	21.9	29.2	23.78	13	10.78	2048.014	750.2	Verao
15/05/2021	4	2021	dez	5	205	Q14	27.6	21.6	1.7	23.72	13	10.72	2058.734	751.9	Verao
15/05/2021	4	2021	dez	6	206	Q14	30.7	22.6	0	25.24	13	12.24	2070.974	751.9	Verao
15/05/2021	4	2021	dez	7	207	Q14	30.8	23	0	25.44	13	12.44	2083.414	751.9	Verao
15/05/2021	4	2021	dez	8	208	Q14	31	23.5	1.8	25.74	13	12.74	2096.154	753.7	Verao
15/05/2021	4	2021	dez	9	209	Q14	29.4	23.6	0	25.44	13	12.44	2108.594	753.7	Verao
15/05/2021	4	2021	dez	10	210	Q14	30	23.8	41	24.96	13	11.96	2120.554	794.7	Verao
15/05/2021	4	2021	dez	11	211	Q14	30.2	23.6	0.5	25.08	13	12.08	2132.634	795.2	Verao
15/05/2021	4	2021	dez	12	212	Q14	30.5	22.3	14.8	25.18	13	12.18	2144.814	810	Verao
15/05/2021	4	2021	dez	13	213	Q14	30.4	22	0	24.9	13	11.9	2156.714	810	Verao
15/05/2021	4	2021	dez	14	214	Q14	30.8	22.6	0	25.36	13	12.36	2169.074	810	Verao
15/05/2021	4	2021	dez	15	215	Q14	31	23.4	0	25.56	13	12.56	2181.634	810	Verao
15/05/2021	4	2021	dez	16	216	Q15	29.2	23.5	0	24.78	13	11.78	2193.414	810	Verao
15/05/2021	4	2021	dez	17	217	Q15	30.4	22.7	8.8	25.46	13	12.46	2205.874	818.8	Verao
15/05/2021	4	2021	dez	18	218	Q15	30.8	23.4	0	25.68	13	12.68	2218.554	818.8	Verao
15/05/2021	4	2021	dez	19	219	Q15	30.8	22.9	0	25.32	13	12.32	2230.874	818.8	Verao
15/05/2021	4	2021	dez	20	220	Q15	30	23.5	0	25.44	13	12.44	2243.314	818.8	Verao
15/05/2021	4	2021	dez	21	221	Q15	30.4	23	3.2	24.68	13	11.68	2254.994	822	Verao
15/05/2021	4	2021	dez	22	222	Q15	29	22.8	8	24.8	13	11.8	2266.794	830	Verao
15/05/2021	4	2021	dez	23	223	Q15	30	24	0.9	25.06	13	12.06	2278.854	830.9	Verao
15/05/2021	4	2021	dez	24	224	Q15	29.8	22.4	23	25.18	13	12.18	2291.034	853.9	Verao
15/05/2021	4	2021	dez	25	225	Q15	25.2	22.8	45.7	26.12	13	13.12	2304.154	899.6	Verao
15/05/2021	4	2021	dez	26	226	Q15	28.4	21.6	42.4	24.26	13	11.26	2315.414	942	Verao
15/05/2021	4	2021	dez	27	227	Q15	29.5	22.9	0	25.26	13	12.26	2327.674	942	Verao
15/05/2021	4	2021	dez	28	228	Q15	30.7	23.2	0	25.3	13	12.3	2339.974	942	Verao
15/05/2021	4	2021	dez	29	229	Q15	30.8	21	0	24.58	13	11.58	2351.554	942	Verao
15/05/2021	4	2021	dez	30	230	Q15	30.5	22	0.3	24.54	13	11.54	2363.094	942.3	Verao
15/05/2021	4	2021	dez	31	231	Q15	31.1	22.1	0	25.32	13	12.32	2375.414	942.3	Verao
15/05/2021	4	2022	jan	1	232	Q16	30.6	22.5	0	25.34	13	12.34	2387.754	942.3	Verao
15/05/2021	4	2022	jan	2	233	Q16	31	22.2	0	25.14	13	12.14	2399.894	942.3	Verao
15/05/2021	4	2022	jan	3	234	Q16	30.2	21	0	24.56	13	11.56	2411.454	942.3	Verao
15/05/2021	4	2022	jan	4	235	Q16	31	20.1	0	24.54	13	11.54	2422.994	942.3	Verao
15/05/2021	4	2022	jan	5	236	Q16	31	21	0	24.42	13	11.42	2434.414	942.3	Verao
15/05/2021	4	2022	jan	6	237	Q16	31.4	21.5	0	25.5	13	12.5	2446.914	942.3	Verao
15/05/2021	4	2022	jan	7	238	Q16	32.1	23.4	0	24.34	13	11.34	2458.254	942.3	Verao
15/05/2021	4	2022	jan	8	239	Q16	31.6	22	15.7	25.08	13	12.08	2470.334	958	Verao
15/05/2021	4	2022	jan	9	240	Q16	30	22	0	24.84	13	11.84	2482.174	958	Verao
15/05/2021	4	2022	jan	10	241	Q16	31.4	22	0	24.84	13	11.84	2494.014	958	Verao
15/05/2021	4	2022	jan	11	242	Q16	32.2	21	0	24.96	13	11.96	2505.974	958	Verao
15/05/2021	4	2022	jan	12	243	Q16	31.4	20.6	0	25.06	13	12.06	2518.034	958	Verao
15/05/2021	4	2022	jan	13	244	Q16	31.4	20.6	0	25.06	13	12.06	2530.094	958	Verao
15/05/2021	4	2022	jan	14	245	Q16	30.8	22	0.8	24.72	13	11.72	2541.814	958.8	Verao
15/05/2021	4	2022	jan	15	246	Q16	29.2	21	4	24.12	13	11.12	2552.934	962.8	Verao
15/05/2021	4	2022	jan	16	247	Q17	30	22	0	24.88	13	11.88	2564.814	962.8	Verao
15/05/2021	4	2022	jan	17	248	Q17	31.5	21.8	0	25.2	13	12.2	2577.014	962.8	Verao
15/05/2021	4	2022	jan	18	249	Q17	31.6	22	0	25.28	13	12.28	2589.294	962.8	Verao
15/05/2021	4	2022	jan	19	250	Q17	32.4	21	0	25.56	13	12.56	2601.854	962.8	Verao
15/05/2021	4	2022	jan	20	251	Q17	29.6	23	0	24.92	13	11.92	2613.774	962.8	Verao
15/05/2021	4	2022	jan	21	252	Q17	30.8	22	34.3	24.76	13	11.76	2625.534	997.1	Verao
15/05/2021	4	2022	jan	22	253	Q17	31.8	22	8.2	25.52	13	12.52	2638.054	1005.3	Verao
15/05/2021	4	2022	jan	23	254	Q17	30	23	3.3	25	13	12	2650.054	1008.6	Verao
15/05/2021	4	2022	jan	24	255	Q17	30	21	0	24.96	13	11.96	2662.014	1008.6	Verao
15/05/2021	4	2022	jan	25	256	Q17	31.2	21	0	25.44	13	12.44	2674.454	1008.6	Verao
15/05/2021	4	2022	jan	26	257	Q17	30.7	22.6	0	25.62	13	12.62	2687.074	1008.6	Verao
15/05/2021	4	2022	jan	27	258	Q17	31	22	0.5	25.4	13	12.4	2699.474	1009.1	Verao
15/05/2021	4	2022	jan	28	259	Q17	30.7	22.6	0	25.84	13	12.84	2712.314	1009.1	Verao
15/05/2021	4	2022	jan	29	260	Q17	31.6	23	0	26.56	13	13.56	2725.874	1009.1	Verao
15/05/2021	4	2022	jan	30	261	Q17	32.5	22	0	26.1	13	13.1	2738.974	1009.1	Verao
15/05/2021	4	2022	jan	31	262	Q17	32.6	23	0.4	26.24	13	13.24	2752.214	1009.5	Verao
15/05/2021	4	2022	fev	1	263	Q18	32.5	23	0	26.18	13	13.18	2765.394	1009.5	Verao
15/05/2021	4	2022	fev	2	264	Q18	32.9	23	0	25.8	13	12.8	2778.194	1009.5	Verao
15/05/2021	4	2022	fev	3	265	Q18	31.5	22.8	0	25.58	13	12.58	2790.774	1009.5	Verao
15/05/2021	4	2022	fev	4	266	Q18	32	22.2	0	25.84	13	12.84	2803.614	1009.5	Verao
15/05/2021	4	2022	fev	5	267	Q18	30.4	22.4	1.2	24.52	13	11.52	2815.134	1010.7	Verao
15/05/2021	4	2022	fev	6	268	Q18	32.5	22.4	0	25.44	13	12.44	2827.574	1010.7	Verao
15/05/2021	4	2022	fev	7	269	Q18	33.3	22.4	0	25.86	13	12.86	2840.434	1010.7	Verao
15/05/2021	4	2022	fev	8	270	Q18	33.2	22.5	0	25.66	13	12.66	2853.094	1010.7	Verao
15/05/2021	4	2022	fev	9	271	Q18	32.9	23.3	0	26.08	13	13.08	2866.174	1010.7	Verao
15/05/2021	4	2022	fev	10	272	Q18	33.7	22.2	0	25.94	13	12.94	2879.114	1010.7	Verao
15/05/2021	4	2022	fev	11	273	Q18	31.5	23.5	0	25.6	13	12.6	2891.714	1010.7	Verao
15/05/2021	4	2022	fev	12	274	Q18	32.3	23.6	3.3	26.74	13	13.74	2905.454	1014	Verao
15/05/2021	4	2022	fev	13	275	Q18	31.5	23.2	0	25.38	13	12.38	2917.834	1014	Verao
15/05/2021	4	2022	fev	14	276	Q18	32.5	23	4.8	26.14	13	13.14	2930.974	1018.8	Verao
15/05/2021	4	2022	fev	15	277	Q18	32.2	22.8	0	26.3	13	13.3	2944.274	1018.8	Verao
15/05/2021	4	2022	fev	16	278	Q19	33.1	23.2	0	25.78	13	12.78	2957.054	1018.8	Verao
15/05/2021	4	2022	fev	17	279	Q19	32.1	22.4	0	25.32	13	12.32	2969.374	1018.8	Verao
15/05/2021	4	2022	fev	18	280	Q19	30.4	22.3	0	25.34	13	12.34	2981.714	1018.8	Verao
15/05/2021	4	2022	fev	19	281	Q19	33.9	21.8	0.6	26.34	13	13.34	2995.054	1019.4	Verao
15/05/2021	4	2022	fev	20	282	Q19	30.7	23.9	0	25.64	13	12.64	3007.694	1019.4	Verao
15/05/2021	4	2022	fev	21	283	Q19	27.4	22.3	19.6	23.94	13	10.94	3018.634	1039	Verao
15/05/2021	4	2022	fev	22	284	Q19	31.3	21.9	1.8	25.3	13	12.3	3030.934	1040.8	Verao
15/05/2021	4	2022	fev	23	285	Q19	32	22.3	1.6	25.28	13	12.28	3043.214	1042.4	Verao
15/05/2021	4	2022	fev	24	286	Q19	31.9	22.7	0	25.66	13	12.66	3055.874	1042.4	Verao
15/05/2021	4	2022	fev	25	287	Q19	31.4	22.7	16.1	25.6	13	12.6	3068.474	1058.5	Verao
15/05/2021	4	2022	fev	26	288	Q19	29	22.2	10.5	24.4	13	11.4	3079.874	1069	Verao
15/05/2021	4	2022	fev	27	289	Q19	30.7	21.5	0.3	24.46	13	11.46	3091.334	1069.3	Verao
15/05/2021	4	2022	fev	28	290	Q19	31.6	21.6	0.2	24.84	13	11.84	3103.174	1069.5	Verao
15/05/2021	4	2022	mar	1	291	Q20	31.6	21.4	0	25.3	13	12.3	3115.474	1069.5	Verao
15/05/2021	4	2022	mar	2	292	Q20	32	22.4	0	25.9	13	12.92	3128.394	1069.5	Verao
15/05/2021	4	2022	mar	3	293	Q20	28	22	9.9	24.4	13	11.38	3139.774	1079.4	Verao
15/05/2021	4	2022	mar	4	294	Q20	27.3	22.2	9.8	24	13	11.02	3150.794	1089.2	Verao
15/05/2021	4	2022	mar	5	295	Q20	28.3	22.2	8.7	23.9	13	10.86	3161.654	1097.9	Verao
15/05/2021	4	2022	mar	6	296	Q20	28.4	22.8	0.7	24.2	13	11.16	3172.814	1098.6	Verao
15/05/2021	4	2022	mar	7	297	Q20	29.8	21.6	2	24.7	13	11.72	3184.534	1100.6	Verao
15/05/2021	4	2022	mar	8	298	Q20	28.8	21.4	1.4	24.7	13	11.68	3196.214	1102	Verao
15/05/2021	4	2022	mar	9	299	Q20	27.4	22.1	20.7	25	13	12.02	3208.234	1122.7	Verao
15/05/2021	4	2022	mar	10	300	Q20	32	23.1	7.3	25.8	13	12.82	3221.054	1130	Verao
15/05/2021	4	2022	mar	11	301	Q20	30	22.6	5.8	25.1	13	12.12	3233.174	1135.8	Verao
15/05/2021	4	2022	mar	12	302	Q20	30.8	22.7	1	25.6	13	12.58	3245.754	1136.8	Verao
15/05/2021	4	2022	mar	13	303	Q20	30.9	22.4	0	25.7	13	12.72	3258.474	1136.8	Verao
15/05/2021	4	2022	mar	14	304	Q20	32	23.2	1.2	26.1	13	13.12	3271.594	1138	Verao
15/05/2021	4	2022	mar	15	305	Q20	31	22.8	0	25.3	13	12.32	3283.914	1138	Verao
15/05/2021	4	2022	mar	16	306	Q21	30	22.4	2.8	24.8	13	11.84	3295.754	1140.8	Verao
15/05/2021	4	2022	mar	17	307	Q21	29.8	22.9	4.6	24.9	13	11.88	3307.634	1145.4	Verao
15/05/2021	4	2022	mar	18	308	Q21	29	22.8	10.2	24.2	13	11.16	3318.794	1155.6	Verao
15/05/2021	4	2022	mar	19	309	Q21	30.2	22.6	13.3	25.6	13	12.56	3331.354	1168.9	Verao
15/05/2021	4	2022	mar	20	310	Q21	30.9	22.4	0.4	25.5	13	12.5	3343.854	1169.3	Verao
15/05/2021	4	2022	mar	21	311	Q21	30	22	0	25.3	13	12.32	3356.174	1169.3	Verao
15/05/2021	4	2022	mar	22	312	Q21	30	22.4	0	25.2	13	12.2	3368.374	1169.3	Verao
15/05/2021	4	2022	mar	23	313	Q21	28	23.2	8	24.4	13	11.4	3379.774	1177.3	Verao
15/05/2021	4	2022	mar	24	314	Q21	30	22.8	7	24.7	13	11.72	3391.494	1184.3	Verao
15/05/2021	4	2022	mar	25	315	Q21	29.2	21.4	0.8	24.4	13	11.44	3402.934	1185.1	Verao
15/05/2021	4	2022	mar	26	316	Q21	29.4	22.4	7.4	24.6	13	11.6	3414.534	1192.5	Verao
15/05/2021	4	2022	mar	27	317	Q21	29.8	22.5	0.3	24.9	13	11.92	3426.454	1192.8	Verao
15/05/2021	4	2022	mar	28	318	Q21	28.4	22.4	1.4	24.4	13	11.44	3437.894	1194.2	Verao
15/05/2021	4	2022	mar	29	319	Q21	28.4	22.1	0	24.7	13	11.66	3449.554	1194.2	Verao
15/05/2021	4	2022	mar	30	320	Q21	30	21.8	3.2	24.8	13	11.76	3461.314	1197.4	Verao
15/05/2021	4	2022	mar	31	321	Q21	30.6	21.9	0	25.2	13	12.16	3473.474	1197.4	Verao
15/05/2021	4	2022	abr	1	322	Q22	30	21.7	0	24.8	13	11.78	3485.254	1197.4	Verao
15/05/2021	4	2022	abr	2	323	Q22	29.8	22	8	23.9	13	10.92	3496.174	1205.4	Verao
15/05/2021	4	2022	abr	3	324	Q22	29.8	22.1	0.5	24.4	13	11.36	3507.534	1205.9	Verao
15/05/2021	4	2022	abr	4	325	Q22	28.1	22.3	9.1	24	13	11.04	3518.574	1215	Verao
15/05/2021	4	2022	abr	5	326	Q22	29.1	22	11.5	24.5	13	11.54	3530.114	1226.5	Verao
15/05/2021	4	2022	abr	6	327	Q22	30.3	21.9	9.4	23.8	13	10.76	3540.874	1235.9	Verao
15/05/2021	4	2022	abr	7	328	Q22	30.6	21.1	0	24.9	13	11.88	3552.754	1235.9	Verao
15/05/2021	4	2022	abr	8	329	Q22	30.6	20.8	0	24.1	13	11.12	3563.874	1235.9	Verao
15/05/2021	4	2022	abr	9	330	Q22	31	19.5	0	24.3	13	11.28	3575.154	1235.9	Verao
15/05/2021	4	2022	abr	10	331	Q22	31.5	20.5	0	25	13	11.96	3587.114	1235.9	Verao
15/05/2021	4	2022	abr	11	332	Q22	31	21.6	0	24.6	13	11.6	3598.714	1235.9	Verao
15/05/2021	4	2022	abr	12	333	Q22	31.2	21.2	0	25	13	11.98	3610.694	1235.9	Verao
15/05/2021	4	2022	abr	13	334	Q22	31.4	21.2	0	25.1	13	12.12	3622.814	1235.9	Verao
15/05/2021	4	2022	abr	14	335	Q22	33	21.8	0	26.1	13	13.06	3635.874	1235.9	Verao
15/05/2021	4	2022	abr	15	336	Q22	34.5	24.3	0	27.2	13	14.2	3650.074	1235.9	Verao
15/05/2021	4	2022	abr	16	337	Q23	26.4	22.1	62.7	23.2	13	10.22	3660.294	1298.6	Verao
15/05/2021	4	2022	abr	17	338	Q23	24	22.6	2.2	22.9	13	9.92	3670.214	1300.8	Verao
15/05/2021	4	2022	abr	18	339	Q23	24.3	21	138.2	22.1	13	9.08	3679.294	1439	Verao
15/05/2021	4	2022	abr	19	340	Q23	24.8	22.2	2.1	22.7	13	9.68	3688.974	1441.1	Verao
15/05/2021	4	2022	abr	20	341	Q23	25.8	21.3	7.2	23.6	13	10.56	3699.534	1448.3	Verao
15/05/2021	4	2022	abr	21	342	Q23	27	22.4	4.8	23.8	13	10.76	3710.294	1453.1	Verao
15/05/2021	4	2022	abr	22	343	Q23	26.8	22.4	6.2	24	13	11	3721.294	1459.3	Verao
15/05/2021	4	2022	abr	23	344	Q23	29.6	21.7	21.6	24.9	13	11.9	3733.194	1480.9	Verao
15/05/2021	4	2022	abr	24	345	Q23	30.2	22.8	2.1	25.2	13	12.22	3745.414	1483	Verao
15/05/2021	4	2022	abr	25	346	Q23	29	22.2	0.2	24.6	13	11.64	3757.054	1483.2	Verao
15/05/2021	4	2022	abr	26	347	Q23	29.2	21.4	8.3	24.3	13	11.3	3768.354	1491.5	Verao
15/05/2021	4	2022	abr	27	348	Q23	29.2	21.4	15.6	24.2	13	11.22	3779.574	1507.1	Verao
15/05/2021	4	2022	abr	28	349	Q23	29.7	22.2	0.5	24.3	13	11.34	3790.914	1507.6	Verao
15/05/2021	4	2022	abr	29	350	Q23	27.9	21.3	0	23.7	13	10.66	3801.574	1507.6	Verao
15/05/2021	4	2022	abr	30	351	Q23	28.8	21.3	3.8	23.8	13	10.76	3812.334	1511.4	Verao
15/05/2021	4	2022	mai	1	352	Q24	28.2	20.8	0.3	23.6	13	10.56	3822.894	1511.7	Verao
15/05/2021	4	2022	mai	2	353	Q24	28.4	20.8	0.3	23.6	13	10.56	3833.454	1512	Verao
15/05/2021	4	2022	mai	3	354	Q24	29.3	22.9	0	24.8	13	11.84	3845.294	1512	Verao
15/05/2021	4	2022	mai	4	355	Q24	30.4	22.9	0	25.3	13	12.26	3857.554	1512	Verao
15/05/2021	4	2022	mai	5	356	Q24	30.8	22	0	25.3	13	12.32	3869.874	1512	Verao
15/05/2021	4	2022	mai	6	357	Q24	30.8	21.9	0	24.9	13	11.9	3881.774	1512	Verao
15/05/2021	4	2022	mai	7	358	Q24	28.7	21.1	6.2	23.8	13	10.78	3892.554	1518.2	Verao
15/05/2021	4	2022	mai	8	359	Q24	28.6	20.8	3.1	23.5	13	10.54	3903.094	1521.3	Verao
15/05/2021	4	2022	mai	9	360	Q24	26.4	21	0	22.9	13	9.88	3912.974	1521.3	Verao
15/05/2021	4	2022	mai	10	361	Q24	27	20.8	4.3	22.9	13	9.94	3922.914	1525.6	Verao
15/05/2021	4	2022	mai	11	362	Q24	25.6	20.6	3.3	22.4	13	9.44	3932.354	1528.9	Verao
15/05/2021	4	2022	mai	12	363	Q24	29.8	19.2	0	24.3	13	11.28	3943.634	1528.9	Verao
15/05/2021	4	2022	mai	13	364	Q24	29.6	20.2	0	23.9	13	10.88	3954.514	1528.9	Verao
15/05/2021	4	2022	mai	14	365	Q24	28	20.8	0	23.9	13	10.9	3965.414	1528.9	Verao
15/05/2021	4	2022	mai	15	366	Q24	28.8	22	2.1	23.8	13	10.76	3976.174	1531	Verao
