SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
15800	BRS-GemadeOvo.2.1.5	2	BRS-GemadeOvo	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15801	BRSCS-01.2.1.1	2	BRSCS-01	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15802	BRSCS-01.2.1.2	2	BRSCS-01	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15803	BRSCS-01.2.1.3	2	BRSCS-01	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15804	BRSCS-01.2.1.4	2	BRSCS-01	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15805	BRSCS-01.2.1.5	2	BRSCS-01	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15806	BRS-Kiriris.2.1.1	2	BRS-Kiriris	1	1	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	9	3	NA	NA	344	NA	NA	NA	NA	NA
15807	BRS-Kiriris.2.1.2	2	BRS-Kiriris	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15808	BRS-Kiriris.2.1.3	2	BRS-Kiriris	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15809	BRS-Kiriris.2.1.4	2	BRS-Kiriris	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15810	BRS-Kiriris.2.1.5	2	BRS-Kiriris	1	5	Ok	Ram5	09/09/21	9	9	set	2021	NA	NA	NA	6	3	NA	NA	283	NA	NA	NA	NA	NA
15811	2011-34-41.2.1.1	2	2011-34-41	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15812	2011-34-41.2.1.2	2	2011-34-41	1	2	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	6	2	NA	NA	344	NA	NA	NA	NA	NA
15813	2011-34-41.2.1.3	2	2011-34-41	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15814	2011-34-41.2.1.4	2	2011-34-41	1	4	Ok	Ram5	12/05/21	5	12	dez	2021	NA	NA	NA	11	3	NA	NA	370	NA	NA	NA	NA	NA
15815	2011-34-41.2.1.5	2	2011-34-41	1	5	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	17	3	NA	NA	322	NA	NA	NA	NA	NA
15816	BGM-0707.2.1.1	2	BGM-0707	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15817	BGM-0707.2.1.2	2	BGM-0707	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15818	BGM-0707.2.1.3	2	BGM-0707	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15819	BGM-0707.2.1.4	2	BGM-0707	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15820	BGM-0707.2.1.5	2	BGM-0707	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15821	BGM-1118.2.1.1	2	BGM-1118	1	1	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	7	3	NA	NA	322	NA	NA	NA	NA	NA
15822	BGM-1118.2.1.2	2	BGM-1118	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15823	BGM-1118.2.1.3	2	BGM-1118	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15824	BGM-1118.2.1.4	2	BGM-1118	1	4	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	5	2	NA	NA	322	NA	NA	NA	NA	NA
15825	BGM-1118.2.1.5	2	BGM-1118	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15826	BGM-1760.2.1.1	2	BGM-1760	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15827	BGM-1760.2.1.2	2	BGM-1760	1	2	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	4	3	NA	NA	303	NA	NA	NA	NA	NA
15828	BGM-1760.2.1.3	2	BGM-1760	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15829	BGM-1760.2.1.4	2	BGM-1760	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15830	BGM-1760.2.1.5	2	BGM-1760	1	5	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	2	3	NA	NA	344	NA	NA	NA	NA	NA
15831	BGM-0195.2.1.1	2	BGM-0195	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15832	BGM-0195.2.1.2	2	BGM-0195	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15833	BGM-0195.2.1.3	2	BGM-0195	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15834	BGM-0195.2.1.4	2	BGM-0195	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15835	BGM-0195.2.1.5	2	BGM-0195	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15836	BGM-0935.2.1.1	2	BGM-0935	1	1	Ok	Ram5	12/23/2021	23	12	dez	2021	NA	NA	NA	11	3	NA	NA	388	NA	NA	NA	NA	NA
15837	BGM-0935.2.1.2	2	BGM-0935	1	2	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	5	3	NA	NA	303	NA	NA	NA	NA	NA
15838	BGM-0935.2.1.3	2	BGM-0935	1	3	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	5	3	NA	NA	303	NA	NA	NA	NA	NA
15839	BGM-0935.2.1.4	2	BGM-0935	1	4	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	11	3	NA	NA	303	NA	NA	NA	NA	NA
15840	BGM-0935.2.1.5	2	BGM-0935	1	5	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	4	3	NA	NA	303	NA	NA	NA	NA	NA
15841	BGM-0590.2.1.1	2	BGM-0590	1	1	Ok	Ram5	12/23/2021	23	12	dez	2021	NA	NA	NA	11	3	NA	NA	388	NA	NA	NA	NA	NA
15842	BGM-0590.2.1.2	2	BGM-0590	1	2	Ok	Ram5	12/23/2021	23	12	dez	2021	NA	NA	NA	15	3	NA	NA	388	NA	NA	NA	NA	NA
15843	BGM-0590.2.1.3	2	BGM-0590	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15844	BGM-0590.2.1.4	2	BGM-0590	1	4	Ok	Ram5	1/26/2022	26	1	jan	2022	NA	NA	NA	8	3	NA	NA	422	NA	NA	NA	NA	NA
15845	BGM-0590.2.1.5	2	BGM-0590	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15846	BGM-0945.2.1.1	2	BGM-0945	1	1	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15847	BGM-0945.2.1.2	2	BGM-0945	1	2	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15848	BGM-0945.2.1.3	2	BGM-0945	1	3	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15849	BGM-0945.2.1.4	2	BGM-0945	1	4	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15850	BGM-0945.2.1.5	2	BGM-0945	1	5	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15851	BRS-Verdinha.2.1.1	2	BRS-Verdinha	1	1	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	15	2	NA	NA	303	NA	NA	NA	NA	NA
15852	BRS-Verdinha.2.1.2	2	BRS-Verdinha	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15853	BRS-Verdinha.2.1.3	2	BRS-Verdinha	1	3	Ok	Ram5	12/05/21	5	12	dez	2021	NA	NA	NA	21	3	NA	NA	370	NA	NA	NA	NA	NA
15854	BRS-Verdinha.2.1.4	2	BRS-Verdinha	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15855	BRS-Verdinha.2.1.5	2	BRS-Verdinha	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15856	NegaMaluca.2.1.1	2	NegaMaluca	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15857	NegaMaluca.2.1.2	2	NegaMaluca	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15858	NegaMaluca.2.1.3	2	NegaMaluca	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15859	NegaMaluca.2.1.4	2	NegaMaluca	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15860	NegaMaluca.2.1.5	2	NegaMaluca	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15861	BRS-Caipira.2.1.1	2	BRS-Caipira	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15862	BRS-Caipira.2.1.2	2	BRS-Caipira	1	2	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	25	3	NA	NA	344	NA	NA	NA	NA	NA
15863	BRS-Caipira.2.1.3	2	BRS-Caipira	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15864	BRS-Caipira.2.1.4	2	BRS-Caipira	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15865	BRS-Caipira.2.1.5	2	BRS-Caipira	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15866	BGM-0630.2.1.1	2	BGM-0630	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15867	BGM-0630.2.1.2	2	BGM-0630	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15868	BGM-0630.2.1.3	2	BGM-0630	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15869	BGM-0630.2.1.4	2	BGM-0630	1	4	Ok	Ram5	12/23/2021	23	12	dez	2021	NA	NA	NA	18	3	NA	NA	388	NA	NA	NA	NA	NA
15870	BGM-0630.2.1.5	2	BGM-0630	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15871	BRS-Dourada.2.1.1	2	BRS-Dourada	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15872	BRS-Dourada.2.1.2	2	BRS-Dourada	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15873	BRS-Dourada.2.1.3	2	BRS-Dourada	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15874	BRS-Dourada.2.1.4	2	BRS-Dourada	1	4	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	14	3	NA	NA	344	NA	NA	NA	NA	NA
15875	BRS-Dourada.2.1.5	2	BRS-Dourada	1	5	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	4	3	NA	NA	344	NA	NA	NA	NA	NA
15876	BGM-0593.2.1.1	2	BGM-0593	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15877	BGM-0593.2.1.2	2	BGM-0593	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15878	BGM-0593.2.1.3	2	BGM-0593	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15879	BGM-0593.2.1.4	2	BGM-0593	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15880	BGM-0593.2.1.5	2	BGM-0593	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15881	BGM-1722.2.1.1	2	BGM-1722	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15882	BGM-1722.2.1.2	2	BGM-1722	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15883	BGM-1722.2.1.3	2	BGM-1722	1	3	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15884	BGM-1722.2.1.4	2	BGM-1722	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15885	BGM-1722.2.1.5	2	BGM-1722	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15886	BGM-1511.2.1.1	2	BGM-1511	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15887	BGM-1511.2.1.2	2	BGM-1511	1	2	Ok	Ram5	01/10/22	10	1	jan	2022	NA	NA	NA	NA	0	NA	NA	406	NA	NA	NA	NA	NA
15888	BGM-1511.2.1.3	2	BGM-1511	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15889	BGM-1511.2.1.4	2	BGM-1511	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15890	BGM-1511.2.1.5	2	BGM-1511	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15891	Equador72.2.1.1	2	Equador72	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15892	Equador72.2.1.2	2	Equador72	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15893	Equador72.2.1.3	2	Equador72	1	3	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	17	3	NA	NA	322	NA	NA	NA	NA	NA
15894	Equador72.2.1.4	2	Equador72	1	4	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	26	3	NA	NA	322	NA	NA	NA	NA	NA
15895	Equador72.2.1.5	2	Equador72	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15896	BGM-0062.2.1.1	2	BGM-0062	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15897	BGM-0062.2.1.2	2	BGM-0062	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15898	BGM-0062.2.1.3	2	BGM-0062	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15899	BGM-0062.2.1.4	2	BGM-0062	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15900	BGM-0062.2.1.5	2	BGM-0062	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15901	BGM-1128.2.1.1	2	BGM-1128	1	1	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15902	BGM-1128.2.1.2	2	BGM-1128	1	2	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15903	BGM-1128.2.1.3	2	BGM-1128	1	3	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15904	BGM-1128.2.1.4	2	BGM-1128	1	4	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15905	BGM-1128.2.1.5	2	BGM-1128	1	5	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15906	BGM-0598.2.1.1	2	BGM-0598	1	1	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	24	3	NA	NA	303	NA	NA	NA	NA	NA
15907	BGM-0598.2.1.2	2	BGM-0598	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15908	BGM-0598.2.1.3	2	BGM-0598	1	3	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	28	3	NA	NA	322	NA	NA	NA	NA	NA
15909	BGM-0598.2.1.4	2	BGM-0598	1	4	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	42	3	NA	NA	303	NA	NA	NA	NA	NA
15910	BGM-0598.2.1.5	2	BGM-0598	1	5	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	17	3	NA	NA	303	NA	NA	NA	NA	NA
15911	BRS-Tapioqueira.2.1.1	2	BRS-Tapioqueira	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15912	BRS-Tapioqueira.2.1.2	2	BRS-Tapioqueira	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15913	BRS-Tapioqueira.2.1.3	2	BRS-Tapioqueira	1	3	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	7	3	NA	NA	303	NA	NA	NA	NA	NA
15914	BRS-Tapioqueira.2.1.4	2	BRS-Tapioqueira	1	4	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	15	3	NA	NA	344	NA	NA	NA	NA	NA
15915	BRS-Tapioqueira.2.1.5	2	BRS-Tapioqueira	1	5	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	7	1	NA	NA	344	NA	NA	NA	NA	NA
15916	BGM-0702.2.1.1	2	BGM-0702	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15917	BGM-0702.2.1.2	2	BGM-0702	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15918	BGM-0702.2.1.3	2	BGM-0702	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15919	BGM-0702.2.1.4	2	BGM-0702	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15920	BGM-0702.2.1.5	2	BGM-0702	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15921	Salangor.2.1.1	2	Salangor	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15922	Salangor.2.1.2	2	Salangor	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15923	Salangor.2.1.3	2	Salangor	1	3	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	9	3	NA	NA	344	NA	NA	NA	NA	NA
15924	Salangor.2.1.4	2	Salangor	1	4	Ok	Ram5	12/23/2021	23	12	dez	2021	NA	NA	NA	10	2	NA	NA	388	NA	NA	NA	NA	NA
15925	Salangor.2.1.5	2	Salangor	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15926	Cigana.2.2.1	2	Cigana	2	1	Ok	Ram5	11/09/21	9	11	nov	2021	NA	NA	NA	8	3	NA	NA	344	NA	NA	NA	NA	NA
15927	Cigana.2.2.2	2	Cigana	2	2	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	5	3	NA	NA	303	NA	NA	NA	NA	NA
15928	Cigana.2.2.3	2	Cigana	2	3	Ok	Ram5	9/29/2021	29	9	set	2021	NA	NA	NA	15	3	NA	NA	303	NA	NA	NA	NA	NA
15929	Cigana.2.2.4	2	Cigana	2	4	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	20	3	1	2	322	NA	NA	NA	NA	NA
15930	Cigana.2.2.5	2	Cigana	2	5	Ok	Ram5	1/26/2022	26	1	jan	2022	NA	NA	NA	4	2	1	2	422	NA	NA	NA	NA	NA
15931	VassouraPreta.2.2.1	2	VassouraPreta	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15932	VassouraPreta.2.2.2	2	VassouraPreta	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15933	VassouraPreta.2.2.3	2	VassouraPreta	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15934	VassouraPreta.2.2.4	2	VassouraPreta	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15935	VassouraPreta.2.2.5	2	VassouraPreta	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15936	Eucalipto.2.2.1	2	Eucalipto	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15937	Eucalipto.2.2.2	2	Eucalipto	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15938	Eucalipto.2.2.3	2	Eucalipto	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15939	Eucalipto.2.2.4	2	Eucalipto	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15940	Eucalipto.2.2.5	2	Eucalipto	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15941	BRS-Mulatinha.2.2.1	2	BRS-Mulatinha	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15942	BRS-Mulatinha.2.2.2	2	BRS-Mulatinha	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15943	BRS-Mulatinha.2.2.3	2	BRS-Mulatinha	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15944	BRS-Mulatinha.2.2.4	2	BRS-Mulatinha	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15945	BRS-Mulatinha.2.2.5	2	BRS-Mulatinha	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15946	2011-34-45.2.2.1	2	2011-34-45	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15947	2011-34-45.2.2.2	2	2011-34-45	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
15948	2011-34-45.2.2.3	2	2011-34-45	2	3	Ok	Ram5	12/05/21	5	12	dez	2021	NA	NA	NA	22	3	NA	NA	370	NA	NA	NA	NA	NA
15949	2011-34-45.2.2.4	2	2011-34-45	2	4	Ok	Ram5	10/18/2021	18	10	out	2021	NA	NA	NA	31	3	1	NA	322	NA	NA	NA	NA	NA
